ID,Gender,Age,Customer Type,Type of Travel,Class,Flight Distance,Departure Delay,Arrival Delay,Departure and Arrival Time Convenience,Ease of Online Booking,Check-in Service,Online Boarding,Gate Location,On-board Service,Seat Comfort,Leg Room Service,Cleanliness,Food and Drink,In-flight Service,In-flight Wifi Service,In-flight Entertainment,Baggage Handling,Satisfaction,Predicted_Satisfaction,Satisfaction_Probability%,Customer_Segment
96726,Female,33,Returning,Personal,Economy,696,2,2.0,5,1,5,1,4,5,4,5,4,4,5,1,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96727,Male,35,Returning,Personal,Economy,696,18,2.0,1,3,4,3,2,4,1,1,1,1,3,4,1,2,Neutral or Dissatisfied,Neutral or Dissatisfied,11.86,Dissatisfied(at risk)
96728,Female,56,Returning,Personal,Economy,813,14,6.0,2,3,2,2,4,3,4,3,3,1,3,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.09,Dissatisfied(at risk)
96729,Male,37,Returning,Personal,Economy,696,0,0.0,4,5,3,5,4,3,2,2,2,2,4,5,2,4,Satisfied,Satisfied,99.99,Highly Satisfied
96730,Female,32,Returning,Personal,Economy,813,0,6.0,0,2,5,2,1,5,4,2,3,3,4,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
96731,Female,52,First-time,Personal,Economy,696,0,0.0,4,2,5,2,3,5,5,3,5,5,5,2,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96732,Female,44,Returning,Personal,Economy,696,0,0.0,3,4,2,4,3,2,3,4,1,5,2,4,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,27.43,Dissatisfied(at risk)
96733,Male,63,Returning,Personal,Economy,696,19,24.0,5,1,5,1,3,5,4,3,4,4,5,1,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96734,Male,59,Returning,Personal,Economy,696,0,0.0,4,5,3,5,2,5,5,4,5,5,4,5,5,4,Satisfied,Satisfied,99.96,Highly Satisfied
96735,Female,21,Returning,Personal,Economy,696,42,17.0,5,4,4,4,5,5,5,4,5,5,5,4,5,4,Neutral or Dissatisfied,Neutral or Dissatisfied,9.1,Dissatisfied(at risk)
96736,Male,59,Returning,Personal,Economy,696,0,0.0,4,4,4,4,3,3,5,5,5,5,4,4,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,26.03,Dissatisfied(at risk)
96737,Female,44,Returning,Personal,Economy,696,0,0.0,4,2,3,5,2,3,5,2,4,3,3,2,3,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96738,Female,12,Returning,Personal,Economy,696,0,0.0,5,3,5,3,3,5,3,3,2,2,5,3,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96739,Female,39,Returning,Business,Business,2549,29,19.0,5,5,5,4,5,5,4,5,3,5,5,5,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
96740,Female,48,Returning,Business,Business,1606,0,0.0,2,2,4,4,2,4,4,4,5,4,4,2,4,4,Satisfied,Satisfied,99.98,Highly Satisfied
96741,Male,51,Returning,Business,Economy Plus,696,14,10.0,2,3,1,3,2,2,3,5,3,3,3,3,3,2,Neutral or Dissatisfied,Neutral or Dissatisfied,12.4,Dissatisfied(at risk)
96742,Female,25,Returning,Business,Economy Plus,696,0,0.0,2,4,1,2,4,2,4,5,2,2,4,2,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,1.65,Dissatisfied(at risk)
96743,Female,14,Returning,Business,Economy Plus,696,50,51.0,5,5,3,1,5,3,3,5,1,1,3,1,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96744,Female,49,First-time,Business,Economy Plus,696,22,18.0,3,3,2,3,4,1,1,3,2,2,3,3,2,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.56,Dissatisfied(at risk)
96745,Female,50,Returning,Personal,Economy Plus,813,4,0.0,4,2,3,3,3,3,3,2,3,5,3,2,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
96746,Male,69,Returning,Personal,Economy Plus,696,21,23.0,5,2,1,2,1,5,4,2,4,4,5,2,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96747,Male,63,Returning,Personal,Economy Plus,813,0,0.0,1,4,3,4,4,3,4,2,4,4,4,4,4,3,Satisfied,Neutral or Dissatisfied,45.06,Dissatisfied(at risk)
96748,Female,64,Returning,Personal,Economy Plus,696,14,0.0,5,3,5,5,3,4,5,3,3,2,4,3,4,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96749,Male,40,Returning,Business,Business,2927,0,0.0,3,3,4,5,3,4,4,4,5,3,4,3,4,4,Satisfied,Satisfied,99.99,Highly Satisfied
96750,Female,45,Returning,Business,Business,3316,43,33.0,4,4,3,4,4,4,5,4,3,4,4,4,4,4,Satisfied,Satisfied,99.7,Highly Satisfied
96751,Female,54,Returning,Business,Business,2448,3,8.0,3,1,5,4,3,4,4,5,3,2,4,3,4,4,Satisfied,Satisfied,99.96,Highly Satisfied
96752,Male,23,First-time,Business,Economy,849,0,0.0,5,5,5,5,1,3,5,2,5,5,4,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96753,Female,57,Returning,Business,Business,781,0,0.0,2,2,5,5,2,5,5,5,5,3,5,2,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96754,Female,59,Returning,Business,Business,2163,6,0.0,1,3,5,4,3,5,4,5,3,2,5,3,5,5,Satisfied,Satisfied,99.97,Highly Satisfied
96755,Female,48,Returning,Business,Business,957,13,2.0,3,3,3,4,3,4,5,4,5,4,4,3,4,4,Satisfied,Satisfied,99.94,Highly Satisfied
96756,Female,58,Returning,Business,Business,3406,12,5.0,5,5,1,4,5,3,3,3,1,3,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
96757,Female,28,Returning,Business,Business,849,33,9.0,5,5,4,5,5,4,5,5,5,5,4,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96758,Female,51,Returning,Business,Business,849,0,0.0,3,3,3,4,3,2,3,2,1,1,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,3.32,Dissatisfied(at risk)
96759,Male,53,Returning,Business,Business,957,76,70.0,3,3,1,4,3,1,3,1,2,5,1,1,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96760,Male,46,Returning,Business,Business,849,39,18.0,4,4,1,3,4,1,3,1,4,3,1,1,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
96761,Male,32,Returning,Business,Business,816,59,44.0,3,3,5,3,3,5,4,5,4,4,5,3,4,4,Satisfied,Satisfied,99.82,Highly Satisfied
96762,Female,13,Returning,Personal,Business,849,6,5.0,5,0,4,0,3,3,2,2,2,2,4,0,2,4,Satisfied,Satisfied,99.93,Highly Satisfied
96763,Female,47,Returning,Personal,Business,816,43,28.0,1,3,3,2,3,3,2,3,2,1,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.06,Dissatisfied(at risk)
96764,Male,36,Returning,Personal,Business,849,12,14.0,5,3,4,4,3,4,5,3,5,5,4,2,4,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96765,Male,19,First-time,Business,Business,994,0,0.0,0,5,5,5,4,5,5,5,5,5,5,5,5,4,Satisfied,Satisfied,100.0,Highly Satisfied
96766,Male,47,Returning,Business,Business,849,139,127.0,2,2,4,4,2,5,4,5,4,4,5,2,4,4,Satisfied,Satisfied,99.96,Highly Satisfied
96767,Male,50,Returning,Business,Business,849,30,16.0,2,2,4,5,2,5,5,5,5,2,5,2,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96768,Female,16,First-time,Business,Business,972,0,0.0,0,0,3,0,3,4,4,5,4,4,4,0,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96769,Female,52,Returning,Business,Business,3249,0,0.0,3,3,3,4,3,5,5,5,5,5,5,3,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96770,Female,46,Returning,Business,Business,3678,10,0.0,5,5,4,4,5,4,5,4,5,4,4,5,4,4,Satisfied,Satisfied,99.99,Highly Satisfied
96771,Male,34,Returning,Business,Business,488,12,1.0,4,4,5,5,4,4,5,4,4,5,4,4,4,4,Satisfied,Satisfied,99.97,Highly Satisfied
96772,Female,46,Returning,Business,Business,2366,42,35.0,3,3,4,5,3,3,5,4,5,3,3,3,3,3,Satisfied,Satisfied,99.97,Highly Satisfied
96773,Male,43,Returning,Business,Business,1627,80,70.0,3,3,3,4,3,4,4,5,5,3,4,3,4,4,Satisfied,Satisfied,99.91,Highly Satisfied
96774,Male,27,Returning,Business,Business,2808,58,46.0,4,1,3,4,4,4,4,4,4,4,4,4,4,5,Satisfied,Satisfied,98.72,Highly Satisfied
96775,Female,50,Returning,Business,Business,2993,3,0.0,4,4,5,4,4,4,4,4,5,4,4,4,4,4,Satisfied,Satisfied,99.98,Highly Satisfied
96776,Male,48,First-time,Business,Business,928,46,31.0,2,2,5,2,1,4,1,4,1,1,5,2,1,5,Neutral or Dissatisfied,Neutral or Dissatisfied,5.54,Dissatisfied(at risk)
96777,Female,18,Returning,Business,Business,3286,0,0.0,3,2,3,5,3,4,5,3,5,5,4,3,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
96778,Female,30,Returning,Business,Business,816,0,0.0,1,1,5,5,1,3,4,4,4,4,5,1,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96779,Female,43,Returning,Business,Business,928,0,0.0,4,3,3,5,4,4,4,4,4,4,4,4,4,4,Satisfied,Satisfied,99.33,Highly Satisfied
96780,Female,41,Returning,Business,Business,849,0,0.0,5,5,4,4,5,2,4,3,4,4,2,5,2,2,Satisfied,Satisfied,99.93,Highly Satisfied
96781,Female,52,Returning,Business,Business,3897,0,0.0,5,5,5,5,5,3,5,3,5,5,3,5,3,3,Satisfied,Satisfied,100.0,Highly Satisfied
96782,Female,47,First-time,Business,Business,781,44,32.0,1,1,5,1,3,3,1,5,1,1,4,1,1,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.16,Dissatisfied(at risk)
96783,Male,57,Returning,Business,Business,781,9,0.0,2,3,5,5,2,4,5,4,3,2,4,2,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96784,Male,54,Returning,Business,Business,928,91,124.0,1,1,3,5,1,3,5,3,3,5,3,1,3,3,Satisfied,Satisfied,100.0,Highly Satisfied
96785,Male,53,Returning,Business,Business,2204,18,14.0,2,3,3,5,3,5,5,5,3,2,5,3,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96786,Male,24,First-time,Business,Economy,781,0,0.0,4,4,5,4,1,4,4,4,4,4,5,4,4,5,Neutral or Dissatisfied,Satisfied,60.34,Neutral
96787,Male,36,First-time,Business,Business,957,0,0.0,2,2,3,2,3,3,1,3,1,1,5,2,1,5,Neutral or Dissatisfied,Neutral or Dissatisfied,1.12,Dissatisfied(at risk)
96788,Male,51,Returning,Business,Business,2888,0,0.0,3,3,5,5,3,4,5,4,5,5,4,3,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96789,Male,31,Returning,Business,Business,781,13,8.0,1,1,3,5,1,4,5,2,5,5,4,1,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96790,Male,49,Returning,Business,Business,1575,5,18.0,3,3,5,4,3,5,5,5,3,2,5,3,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
96791,Male,24,First-time,Business,Business,1105,0,0.0,1,5,5,5,1,5,5,3,5,5,5,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96792,Male,46,Returning,Business,Business,3840,0,6.0,1,1,4,4,1,5,4,5,4,4,5,1,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96793,Female,56,Returning,Business,Business,781,0,0.0,2,3,5,4,2,5,5,5,4,5,5,2,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96794,Female,39,First-time,Business,Business,957,3,0.0,4,4,5,4,4,4,3,2,3,3,4,4,3,4,Neutral or Dissatisfied,Satisfied,73.23,Neutral
96795,Female,45,Returning,Business,Business,1758,0,0.0,4,4,3,4,4,5,4,5,3,5,5,4,5,5,Satisfied,Satisfied,99.73,Highly Satisfied
96796,Female,56,Returning,Business,Business,3885,8,3.0,4,5,3,5,4,4,5,4,3,5,4,4,4,4,Satisfied,Satisfied,99.92,Highly Satisfied
96797,Male,51,Returning,Business,Business,3647,8,11.0,2,2,3,3,2,2,3,2,1,4,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,1.0,Dissatisfied(at risk)
96798,Female,38,First-time,Business,Business,928,0,0.0,4,4,4,4,5,4,4,4,4,4,4,4,4,4,Neutral or Dissatisfied,Satisfied,59.76,Neutral
96799,Female,26,First-time,Business,Business,488,0,0.0,0,2,5,2,3,5,3,3,3,3,5,2,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.19,Dissatisfied(at risk)
96800,Female,25,First-time,Business,Economy,781,32,52.0,2,2,2,2,3,2,1,1,1,1,4,3,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.09,Dissatisfied(at risk)
96801,Female,51,Returning,Business,Business,781,17,8.0,3,2,4,4,3,5,5,5,3,5,5,3,5,5,Satisfied,Satisfied,99.94,Highly Satisfied
96802,Male,33,Returning,Business,Business,1847,9,0.0,3,3,5,4,3,3,4,3,4,4,5,3,4,4,Satisfied,Satisfied,99.93,Highly Satisfied
96803,Female,47,Returning,Business,Business,571,19,13.0,2,4,4,3,2,1,3,1,1,4,1,1,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96804,Male,23,First-time,Business,Business,1041,15,1.0,4,4,4,4,1,4,2,5,2,2,5,4,2,5,Satisfied,Satisfied,98.7,Highly Satisfied
96805,Female,28,First-time,Business,Business,994,13,0.0,1,1,5,1,4,3,2,5,2,2,5,1,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.06,Dissatisfied(at risk)
96806,Male,55,Returning,Business,Business,2555,7,11.0,4,4,5,4,4,4,4,4,4,3,4,4,4,4,Satisfied,Satisfied,99.65,Highly Satisfied
96807,Male,18,First-time,Business,Economy,781,0,0.0,3,3,3,3,1,4,5,2,5,5,5,3,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.7,Dissatisfied(at risk)
96808,Female,32,First-time,Business,Business,781,26,28.0,2,2,3,2,2,4,1,5,1,1,4,2,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.53,Dissatisfied(at risk)
96809,Female,45,First-time,Business,Economy,849,7,3.0,4,4,2,4,3,4,1,3,1,1,4,3,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.83,Dissatisfied(at risk)
96810,Male,42,Returning,Business,Economy,816,85,81.0,5,5,3,2,5,2,3,2,3,3,4,2,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,5.91,Dissatisfied(at risk)
96811,Male,44,First-time,Business,Business,781,19,7.0,3,3,4,3,1,4,3,5,3,3,5,3,3,4,Satisfied,Neutral or Dissatisfied,12.38,Dissatisfied(at risk)
96812,Male,32,Returning,Business,Business,1669,0,17.0,3,3,4,4,3,4,4,5,4,4,5,3,4,4,Satisfied,Satisfied,99.77,Highly Satisfied
96813,Female,40,Returning,Business,Business,3314,0,0.0,4,4,3,5,4,4,4,4,3,2,4,4,4,4,Satisfied,Satisfied,99.73,Highly Satisfied
96814,Female,55,Returning,Business,Business,2038,0,0.0,3,3,4,5,3,5,4,5,5,3,5,3,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96815,Female,47,Returning,Business,Business,816,2,0.0,3,3,4,4,3,5,4,5,5,2,5,3,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
96816,Female,32,First-time,Business,Business,781,0,0.0,3,3,5,3,3,3,5,3,2,2,5,3,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.59,Dissatisfied(at risk)
96817,Female,44,Returning,Business,Business,849,9,2.0,4,4,3,4,4,5,4,4,5,4,5,4,5,5,Satisfied,Satisfied,99.69,Highly Satisfied
96818,Male,14,First-time,Business,Economy,972,5,0.0,4,4,4,4,1,5,3,2,3,3,5,4,3,4,Satisfied,Satisfied,90.33,Highly Satisfied
96819,Female,42,First-time,Business,Business,849,105,95.0,1,1,5,1,2,4,1,5,1,1,4,1,1,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.11,Dissatisfied(at risk)
96820,Female,12,First-time,Business,Economy,849,18,3.0,1,1,3,1,4,1,4,2,4,4,4,1,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96821,Male,44,Returning,Business,Business,1850,0,0.0,2,2,5,4,2,2,4,3,5,5,2,2,2,2,Satisfied,Satisfied,99.93,Highly Satisfied
96822,Female,49,Returning,Business,Business,781,0,0.0,1,1,3,5,1,5,4,5,5,3,5,1,5,5,Satisfied,Satisfied,100.0,Highly Satisfied
96823,Male,52,Returning,Business,Business,849,0,6.0,2,2,5,4,2,4,4,4,5,4,4,2,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96824,Male,19,First-time,Business,Business,571,23,41.0,5,5,4,5,2,5,5,2,5,5,4,4,5,4,Satisfied,Satisfied,98.06,Highly Satisfied
96825,Male,44,Returning,Business,Business,3054,0,0.0,5,5,4,5,5,4,4,4,5,3,4,5,4,4,Satisfied,Satisfied,100.0,Highly Satisfied
96826,Male,27,First-time,Business,Economy,928,127,116.0,1,1,4,1,4,3,4,3,4,4,4,1,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96827,Male,56,Returning,Business,Business,2784,1,0.0,4,4,4,4,4,4,4,4,4,5,4,4,4,4,Satisfied,Satisfied,96.68,Highly Satisfied
96828,Female,43,Returning,Business,Business,957,3,0.0,4,4,1,4,4,3,3,3,3,5,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,3.41,Dissatisfied(at risk)
96829,Male,21,Returning,Business,Economy,571,23,15.0,5,5,2,1,5,4,2,4,1,1,4,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
96830,Male,37,Returning,Business,Business,3744,172,163.0,5,5,5,5,5,4,5,4,5,5,4,5,5,4,Satisfied,Satisfied,99.99,Highly Satisfied
96831,Female,67,Returning,Business,Economy,781,23,28.0,1,1,1,3,1,2,2,2,4,3,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.84,Dissatisfied(at risk)
96832,Female,40,First-time,Business,Business,571,0,0.0,2,2,1,2,3,4,1,1,1,1,4,2,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,2.35,Dissatisfied(at risk)
96833,Female,42,First-time,Business,Business,849,19,0.0,2,2,5,2,3,5,5,5,5,5,4,2,5,5,Neutral or Dissatisfied,Neutral or Dissatisfied,13.58,Dissatisfied(at risk)
96834,Female,42,Returning,Business,Business,849,0,0.0,1,1,1,4,1,2,3,2,1,2,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,1.17,Dissatisfied(at risk)
96835,Male,36,Returning,Business,Business,3517,0,0.0,2,1,1,4,2,1,3,1,2,1,1,1,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.14,Dissatisfied(at risk)
96836,Male,39,First-time,Business,Business,849,26,4.0,5,5,5,5,3,3,1,4,3,3,5,5,3,4,Satisfied,Satisfied,99.99,Highly Satisfied
96837,Male,33,First-time,Business,Economy,571,10,3.0,3,2,4,2,4,3,4,1,4,4,3,2,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.1,Dissatisfied(at risk)
96838,Male,60,Returning,Business,Business,994,32,17.0,2,2,4,4,2,4,5,4,4,5,4,2,4,4,Satisfied,Satisfied,99.97,Highly Satisfied
96839,Female,28,First-time,Business,Economy,1041,71,62.0,1,1,2,1,4,1,3,4,5,5,4,1,5,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96840,Male,41,Returning,Business,Business,571,0,0.0,5,5,4,5,5,5,5,5,5,4,5,5,5,5,Satisfied,Satisfied,99.98,Highly Satisfied
96841,Female,26,First-time,Business,Economy,571,41,35.0,4,1,2,1,3,2,1,4,1,1,3,1,1,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96842,Male,32,Returning,Business,Business,2639,9,7.0,5,5,3,3,5,3,3,5,3,3,3,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96843,Male,30,First-time,Business,Business,816,0,0.0,4,4,3,4,2,4,2,3,2,2,5,4,2,4,Satisfied,Satisfied,62.59,Neutral
96844,Male,9,Returning,Business,Economy,816,54,52.0,5,4,2,3,5,4,4,1,3,3,4,3,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.34,Dissatisfied(at risk)
96845,Male,36,Returning,Business,Business,2539,0,0.0,3,3,5,4,3,5,5,5,4,2,5,3,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96846,Male,43,Returning,Business,Business,3103,0,0.0,1,4,2,2,1,3,3,3,1,3,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.63,Dissatisfied(at risk)
96847,Female,59,Returning,Business,Business,849,6,0.0,2,2,4,5,2,3,4,3,3,4,3,2,3,3,Satisfied,Satisfied,99.79,Highly Satisfied
96848,Male,69,Returning,Business,Business,3227,3,0.0,3,2,4,4,2,4,4,4,2,1,4,4,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.87,Dissatisfied(at risk)
96849,Female,31,First-time,Business,Economy,1041,31,23.0,2,2,1,2,3,1,4,5,4,4,4,2,4,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.14,Dissatisfied(at risk)
96850,Female,43,Returning,Business,Economy,781,10,4.0,5,5,1,2,5,3,3,3,1,5,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,3.43,Dissatisfied(at risk)
96851,Female,72,Returning,Business,Business,2322,0,5.0,1,1,4,4,1,2,4,2,3,2,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,3.1,Dissatisfied(at risk)
96852,Female,43,Returning,Business,Business,2426,8,3.0,3,3,3,5,3,4,4,4,4,2,4,3,4,4,Satisfied,Satisfied,99.95,Highly Satisfied
96853,Male,36,Returning,Business,Business,2136,0,0.0,5,5,4,4,5,2,3,2,4,4,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.3,Dissatisfied(at risk)
96854,Male,42,Returning,Business,Business,2388,0,0.0,5,5,3,4,5,5,5,5,3,2,5,5,5,5,Satisfied,Satisfied,99.97,Highly Satisfied
96855,Male,45,Returning,Business,Business,3815,71,72.0,0,0,1,4,3,2,4,0,1,5,2,1,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96856,Female,33,Returning,Business,Business,3070,0,0.0,5,5,3,5,5,5,5,5,4,5,5,5,5,5,Satisfied,Satisfied,99.99,Highly Satisfied
96857,Female,14,First-time,Business,Economy,781,0,11.0,3,3,3,3,4,4,4,3,3,3,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.04,Dissatisfied(at risk)
96858,Male,56,Returning,Business,Business,1845,3,0.0,3,3,1,4,3,4,3,4,2,5,4,4,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,3.44,Dissatisfied(at risk)
96859,Male,31,Returning,Business,Economy,781,50,42.0,5,5,3,1,5,1,1,4,1,1,3,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96860,Female,47,Returning,Business,Economy,816,23,8.0,1,2,3,3,1,3,2,3,1,4,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,8.12,Dissatisfied(at risk)
96861,Female,39,Returning,Business,Business,3110,33,25.0,3,2,1,5,2,4,4,4,3,3,4,2,4,4,Satisfied,Satisfied,99.94,Highly Satisfied
96862,Male,62,Returning,Business,Economy,557,19,17.0,5,5,5,4,5,1,5,5,5,5,3,4,5,3,Satisfied,Satisfied,78.8,Neutral
96863,Female,61,Returning,Business,Business,705,5,0.0,3,3,2,2,3,5,1,5,1,5,5,3,5,5,Satisfied,Satisfied,99.87,Highly Satisfied
96864,Female,36,Returning,Business,Economy,381,0,0.0,4,4,4,1,4,4,1,2,1,1,4,1,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.4,Dissatisfied(at risk)
96865,Female,36,Returning,Business,Business,3165,13,10.0,4,1,3,3,1,2,3,2,3,2,2,2,2,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.63,Dissatisfied(at risk)
96866,Female,67,Returning,Business,Economy,381,21,21.0,5,3,3,4,3,3,4,3,4,2,3,3,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,6.17,Dissatisfied(at risk)
96867,Female,24,First-time,Business,Business,994,0,1.0,0,5,4,5,4,5,2,3,2,2,1,5,2,4,Satisfied,Satisfied,99.99,Highly Satisfied
96868,Male,52,Returning,Business,Business,381,0,0.0,4,4,1,2,4,3,1,3,5,4,3,4,3,3,Satisfied,Satisfied,99.48,Highly Satisfied
96869,Male,58,Returning,Business,Business,3117,4,9.0,2,2,2,1,2,4,2,4,1,5,4,2,4,4,Satisfied,Satisfied,95.06,Highly Satisfied
96870,Male,35,First-time,Business,Economy,957,34,25.0,1,1,3,1,4,3,5,5,5,5,3,1,5,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96871,Female,48,Returning,Personal,Economy,571,0,0.0,5,3,3,5,2,4,5,3,3,2,4,3,4,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96872,Female,21,Returning,Personal,Economy,849,0,0.0,5,3,4,3,3,5,1,3,1,1,4,3,1,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.02,Dissatisfied(at risk)
96873,Male,28,Returning,Personal,Economy,781,0,0.0,4,2,3,2,2,4,2,4,2,2,4,2,2,5,Neutral or Dissatisfied,Neutral or Dissatisfied,0.03,Dissatisfied(at risk)
96874,Female,18,First-time,Personal,Economy,1041,18,4.0,2,1,2,1,3,2,3,1,3,3,4,1,3,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.05,Dissatisfied(at risk)
96875,Male,20,Returning,Personal,Economy,849,0,1.0,4,3,3,3,3,3,2,2,2,2,5,3,2,4,Neutral or Dissatisfied,Neutral or Dissatisfied,0.06,Dissatisfied(at risk)
96876,Female,59,Returning,Personal,Economy,781,1,0.0,5,2,4,4,4,1,5,2,5,5,1,2,1,2,Neutral or Dissatisfied,Neutral or Dissatisfied,0.08,Dissatisfied(at risk)
96877,Female,55,Returning,Personal,Economy,849,29,37.0,5,0,4,4,4,1,4,0,3,2,1,1,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
96878,Female,44,Returning,Personal,Economy,849,45,44.0,4,2,4,5,1,1,4,2,5,5,1,2,1,1,Neutral or Dissatisfied,Neutral or Dissatisfied,0.01,Dissatisfied(at risk)
96879,Male,16,Returning,Personal,Economy,957,50,35.0,4,1,3,1,3,3,3,2,3,3,3,1,3,3,Neutral or Dissatisfied,Neutral or Dissatisfied,0.0,Dissatisfied(at risk)
